raw,processed
"Admin kenapa ya saya isi pulsa dua kali gagal tapi saldo berkurang gmna solusinya biar saldoku balik lagi...saya mau top up pulsa jadi ragu"" takut saldo berkurang lagi pulsa ga bertmbah minta solusinya",admin isi pulsa dua kali gagal saldo berkurang gimana solusinya saldoku balik top up pulsa jadi ragu takut saldo berkurang pulsa bertmbah meminta solusinya
Saya mengalami masalah transaksi pending. Tapi saldo terpotong. Ssya sudah menghubungi customer servicenya berkali-kali hanya di suruh menunggu. Dan sampai saat ini saldo saya tidak di kembalikan... Mohon tanggung jawab nya...,mengalami masalah transaksi pending saldo terpotong menghubungi customer servicenya berkali kali suruh menunggu saldo kembalikan tanggung jawab
"Kalo fitur didalam belum siap, jangan dipasarkan lah,, Saya komplen dana terdebet double dari tanggal 2 juli 2021, cuma di minta ulang ulang telf balik, telf balik... Kalo dihitung2 pulsa nelf sama dana terdebet lebih besar pulsa nelf ... paraaaahhhhh ....",fitur didalam siap dipasarkan komplen terdebet double tanggal juli meminta ulang ulang telf balik telf balik dihitung pulsa nelf terdebet besar pulsa nelf parah
"Isi saldo lewat m banking dr hari jumat sampai hari senin dana blm masuk, sudah 2 kali kejadian, si CS d hub tetap jawabannya hanya nyuruh Nunggu gak bisa ngasih solusi lain. Pasti si link aja nyuruh ngirim email, udah d lakuin dari dlu2 bro kemana aja, balikin duit gue dasar kalau mau nyuri jangan gini cara nya bos.",isi saldo lewat banking jumat senin masuk kali kejadian cs hubungi tetap jawabannya nyuruh menunggu memberikan solusi link nyuruh mengirim email melakukan saudara laki-laki kemana balikin duit dasar nyuri cara bos
Sunghuh kecewa dengan penggunaan app link ini. Pada Proses top up saldo kadang aldo di aplikasi tidak bertambah sedangkan di saldo Bank sudah di potong. Dan saya sudah memberi laporan via Email sampai sekarang laporan saya belum tertuntaskan. Baru transaksi Rp. 35.000 belum termasuk transaksi besar.,sunghuh kecewa penggunaan app link proses top up saldo kadang aldo bertambah saldo bank potong memberi laporan via email laporan tertuntaskan transaksi rp termasuk transaksi besar
"Saya upgret full servis selalu g bisa. Padahal link yg lama sekali upgret lgsg sukses. Ini sudah 1. minguan kok masih belum bisa.. Masih saja gagal untuk upgret fullservis. Ktp jelas foto jelas. . Rugi saya ngsih bintang 1. Apk tidak nyaman blas. Suruh krim email tentang kendala jawabnya sama trus yg ada solusi. Nyesel aku gunakan apk ini. Uang masih mengendap juga, nyampaikan kendala kok hampir setiap hari.",upgret full servis link upgret langsung sukses minguan gagal untuk upgret fullservis ktp jelas foto jelas rugi ngsih bintang nyaman sama sekali suruh krim email kendala jawabnya terus solusi menyesal gunakan uang mengendap nyampaikan kendala
"Mohon maaf lebih di perbaiki lagi. Akun link aja tidak bisa login karna nomer terblokir, konfirmasi dari linkaja dan grapari saling lempar tidak memberikan jalan keluar sama sakali. Sama"" memberikan saran buntu. Sudah saya coba email, tapi sama tidak ada jawaban",maaf perbaiki akun link login nomer terblokir konfirmasi grapari lempar memberikan jalan keluar sakali memberikan saran buntu coba email jawaban
"Kenapa yahh dari kemarin transaksi kirim uang ke rek dan tarik dana tidak bisa dilakukan?? Padahal sdh di upgrade, akun juga sdh terverifikasi ke email.. Kira kira apa yang menjadi kendalanya?",ya kemarin transaksi kirim uang rek tarik dilakukan upgrade akun terverifikasi email kira kira menjadi kendalanya
Kak... tolong di percepat pembenahan aplikasi y. Saya mau isi pulsa nih. Untuk aplikasi y sudah bagus. Tp jgan smpai saldo saya hilang lg gara2 isi plsa gagal. Mau g mau telpon cees y.,kak percepat pembenahan isi pulsa untuk bagus saldo hilang gara isi pulsa gagal telpon cees
"Parah ini aplikasi, saya udah 2x isi pulsa lewat link aja, status gagal tapi saldo link saya tetep kepotong, malah 2x lenyap saldo saya, udah kirim email,sudah sertakan bukti ss transaksi yg gagal, suruh nunggu 3x24 jam, mlah udah kelewat batas refund, tapi saldo tetap tidak dikembalikan, nyesel pake link aja, habis ini mau aq tarik semua saldoku di link aja, dan aku hapus aja aplikasinya, aplikasi gak bertanggung jawab",parah isi pulsa lewat link status gagal saldo link tetap kepotong lenyap saldo kirim email sertakan bukti transaksi gagal suruh menunggu jam kelewat batas refund saldo tetap dikembalikan menyesal pakai link habis tarik saldoku link hapus aplikasinya bertanggung jawab
"Saya masih ada saldo di akun. Hanya lupa sandi transaksi, namun akun email yg saya daftarkan tidak bisa diakses padahal harusnya dikirim ke nomor hp bukan ke email. Tolong lah kebijakannya",saldo akun lupa sandi transaksi akun email daftarkan diakses dikirim nomor handphone email kebijakannya
SALDOku tiba-tiba 0. Pdahal aku masih ada saldo 400ribu dan udah full service. Dan anehnya akunnya tu kayak baru pertama kali download. Padahal duit sisa 5.000 doang ini di dompet .. iiiih keseeelll,saldoku tiba tiba saldo ribu full service anehnya akunnya pertama kali download duit sisa doang dompet ih kesal
"Akun link aja saya terblokir , tidak ada opsi pemulihan akun lewat kode otp atau sandi , cuma ada opsi telepon ke kontak link aja , itu kan mahal biaya telepon nya bagaimana ini ? ? Saya sudah kirim email juga GK bisa nyelesain masalah nya Tolong di Bantu lah biar bisa masuk ke link aja",akun link terblokir opsi pemulihan akun lewat kode otp sandi opsi telepon kontak link mahal biaya telepon kirim email gak menyelesaikan masalah bantu masuk link
"Ini kenapa dah sama aplikasi nya mau kirim uang malah ""maaf saat ini kami tidak dapat memproses"" gitu terus, udah di coba berhari hari tetep ga bisa padalah no rekening udah bener semua, akun juga udah full service tapi tetep aja ga bisa kirim uang Aneeeh...",kirim uang maaf memproses terus coba berhari tetap padalah no rekening benar akun full service tetap kirim uang aneh
"Aplikasi Jelek dengan Pelayanan CS yang buruk.Saya Beli Token PLN Mobile 50,000 2 kali dari tanggal 15 Juli Sampek sekarang statusnya pending sedangkan saldo saya berkurang.Disuruh nunggu tapi gak ada kabar. katanya max 3x24 Jam buktinya 2 hari udah lewat. Terburuk lah",jelek pelayanan cs buruk beli token pln mobile kali tanggal juli statusnya pending saldo berkurang disuruh menunggu kabar katanya max jam buktinya lewat terburuk
"Parah betul ini, Trf ke bank gak masuk2, saldo di tahan trus status pending terus, udah 5x lapor via email, 2x via telpon, jawabannya mengerikan, nunggu 14x24jam kerja sabtu minggu gk d hitung, kalau gak masuk ke tujuan tinggal balikin aja saldonya bos. jangan ditahan2 gitu, orang punya keperluan mendesak gimana ceritanya? kan bukan kalian yg tanggung jawab parah x kalian, akal gak di pake",parah betul trf bank masuk saldo tahan terus status pending terus lapor via email via telpon jawabannya mengerikan menunggu jam kerja sabtu minggu gak hitung masuk tujuan tinggal balikin saldonya bos ditahan orang punya keperluan mendesak ceritanya tanggung jawab parah akal pakai
"aplikasi ini makin ke belakang,transfer dana dari link ke bank bca bermasalah tertulis pending,email berulang2 kali di respon menunggu 14x24 jam tidak di hitung hari kerja,email berkali2 kembali tidak ada respon,aplikasi pemerintah harusnya bisa mengedepankan nasabah dalam setiap tindakan bukannya tidak merespon,saya perlu dananya kembali...14x24 jam itu lama sekali dalam menangani suatu masalah,yang ada costumer pindah ke aplikasi lain...mohon pihak link dapat mengedepankan setiap problem nasab",belakang transfer link bank baca bermasalah tertulis pending email berulang kali respon menunggu jam hitung kerja email berkali kembali respon pemerintah mengedepankan nasabah tindakan merespon perlu dananya kembali jam menangani masalah costumer pindah pihak link mengedepankan masalah nasab
"Beli pulsa 100rb 2x lewat linkaja dari tadi tidak bisa masuk - masuk ke no hp saya sedangkan saldo sudah berkurang 200rb. Kalau linkaja bobrok mohon segera dibenahi , benar benar sangat merugikan saya .",beli pulsa ribu lewat masuk masuk no handphone saldo berkurang ribu bobrok dibenahi benar benar merugikan
Udah di update ke full servis udah 2 hari gak ada tanggapan dari pihak linkaja . Tercantup di linkaja 1 kali 24 jam dan iniudah 2 kali 24 jam gak ada respon. Disitu sangat mengecewakan.,update full servis tanggapan pihak tercantup kali jam iniudah kali jam respon disitu mengecewakan
"Aku merasa terbantu dengan ada nya aplikasi link aja .tapi aku komplen yg punya Lika sopias blm ada jawanya.atau LikA nya malas masuk ,karena ribed kata dia .mhn kompirmasi punya dia TRM....",merasa terbantu link komplen punya lika sopias jawanya lika malas masuk ribed kata kompirmasi punya terima
"Baru pasang aplikasi,pas mu log in di suruh masukan nmor verifikasi yg dkirim ke nmor hp,tpi di tungguin gk ada jga sms nya.jdi smentara saya kasih bintang satu..soalnya susah amat ya masuk aplikasinya...pas saya baca di uasan ternyata banyak yg komplen y sama aplikasi ini..jadi ragu",pasang pas mu log suruh masukan nmor verifikasi dkirim nmor handphone tungguin gak sms jadi bintang satu soalnya susah masuk aplikasinya pas baca uasan ternyata komplen jadi ragu
Saya pelanggan full service Transaksi pembelian pulsa Gagal tapi saldo berkurang dan tidak ada refund.. Pusat layanan chating pakainya robot tidak ada solusi. Mohon ditingkatkan pelayanannya. Terimkasih,pelanggan full service transaksi pembelian pulsa gagal saldo berkurang refund pusat layanan chating pakainya robot solusi ditingkatkan pelayanannya terimkasih
Halo min Tolong di bantu saya sudah top up nominalnya Rp.2.000.000 (dua juta rupiah) tapi saldonya tidak tertambah tapi riwayat nya sudah terima uang tapi saldo belum bertambah,halo min bantu top up nominalnya rp dua juta rupiah saldonya tertambah riwayat terima uang saldo bertambah
"Sangat membantu terutama untuk para peserta prakerja, proses tranfers ke bank pun cukup cepat. Saya rasa itu aja dulu.. Jangan seperti e-wallet sebelah (DANA) server selalu sibuk dan sangat tidak nyaman untuk proses transaksi. Good job buat developer👍",membantu terutama untuk peserta prakerja proses tranfers bank cukup cepat rasa wallet sebelah server sibuk nyaman untuk proses transaksi good job developer
Hai kak saya mau nanya saya kan mau minjem di linkaja terus untuk isi data terakhir yang untuk rekening tapi kok bukan norek saya ya dan bukan bank atas tabungan saya juga disitu bank nya atas nama link aja beserta norek pas saya mau ganti malah tidak bisa apakah nanyi pinjaman uang yang saya minta bakalan di tf di bank tersebut atau bank saya?,hai kak tanya minjem terus untuk isi data terakhir untuk rekening norek bank atas tabungan disitu bank atas nama link beserta norek pas ganti nanyi pinjaman uang meminta tf bank bank
Saya pernah Top Up E money 2x berhasil. Tapi giliran mau bayar scan E tol masih kosong. Kemana Saldo E tol saya yang saya top up di E money. Saya kecewa 2x ngisi top up saldo yg ada hilang e money masih kosong,top up money berhasil giliran bayar scan tol kosong kemana saldo tol top up money kecewa mengisi top up saldo hilang money kosong
"Aplikasi mantap. Bisa bayar pake QR dan gratis transfer ke 4 bank yang belum canggih karena belum bisa buka rekening dan mobile banking secara online (harus datang ke CS), namun sayangnya promo menggunakan kuota dan pelanggan tidak tau kuota masih tersedia atau tidak. Saldonya juga maksimal hanya 2.000.000",mantap bayar pakai qr gratis transfer bank canggih rekening mobile banking secara onlen datang cs sayangnya promo menggunakan kuota pelanggan tahu kuota tersedia saldonya maksimal
Aplikasinya bagus. Transaksinya respon nya cepet. Mf bs kasih bintang 1. Karena verifikasi email sulit sekali. Beberpa kali di pencet. Saya punya akun smpei skrng belom bs verifikasi email. Klou sdh bs verifikasi email baru ranting.di+ lagi,aplikasinya bagus transaksinya respon cepat maaf bintang verifikasi email sulit beberpa kali pencet punya akun smpei verifikasi email klou verifikasi email ranting
"Maaf bintangnya saya turunkan. Saya beli pulsa, dinotifikasi transaksi berhasil tapi pulsanya tidak masuk ke nomor hapeku. Mohon bantuannya untuk ditindak lanjuti. Terimakasih.",maaf bintangnya turunkan beli pulsa dinotifikasi transaksi berhasil pulsanya masuk nomor hapeku bantuannya untuk ditindak lanjuti terimakasih
"Layanan sering di tingkakan , transaksi mengganggu kenyamanan saat benar benar butuh , gimana untuk ketergantungan di saat sedang bener butuh malah muncul sedang di tingkatkan",layanan tingkakan transaksi mengganggu kenyamanan benar benar butuh untuk ketergantungan benar butuh muncul tingkatkan
Memudahkan segala transaksi dan prosesnya cepat sangat puas sekali punya aplikasi Link Aja bisa buat usaha juga dan mendapatkan penghasilan tambahan... Makasih LinkAja ....,memudahkan transaksi prosesnya cepat puas punya link usaha mendapatkan penghasilan tambahan terima kasih
"Maaf ini kok nomor saya ditolak gt ya ? Padahal saya tidak melakukan kesalahan.. Mohon diperbaiki atau gmn gt kak,, Padahal dulu suka banget linkaja,, kok tiba-tiba gak bisa :(",maaf nomor ditolak melakukan kesalahan diperbaiki gimana kak suka banget tiba tiba
"Ini aplikasi sangat berbahaya,suka nyolong saldo dengan pending nya,dan bot nya selalu kirim inbox yg memberitahukan masalah sudah tertangani dan cs tidak informatif,isinya orang gak bisa kerja semua ya?tiket no 06020719 dan 06027172 mau kalian.colong dengan alasan Pending?merchant nya aja menggagalkan transaksi,eh bot kalian kirim pesan selalu sudah tertangani,email tidak dibalas,nelpon mahal wow PENIPU,STAFF YG GAK BISA KERJA RESIGN KEK,,,Biar diisi orang2 yg pintar,biar tdk diisi orang BODOH!",berbahaya suka mencolong saldo pending bot kirim inbox memberitahukan masalah tertangani cs informatif isinya orang kerja tiket no colong alasan pending merchant menggagalkan transaksi eh bot kirim pesan tertangani email dibalas nelpon mahal wow penipu staff kerja resign kayak diisi orang pintar diisi orang bodoh
"Kecewa berat, padahal fitur nya udh lengkap.eh cuma gegara salah masukin password aja akun udh terblokir dan parahnya mulihin akunnya harus hubungin call center yg notabene pake pulsa.ribet si metode nya kenapa gk pakai kode aja yg dikirim ke email/no hp yg bersangkutan",kecewa berat fitur udah lengkap eh gara-gara salah masukkan word akun udah terblokir parahnya mulihin akunnya hubungin call center notabene pakai pulsa ribet metode gak pakai kode dikirim email no handphone bersangkutan
"- HIMPUNAN NEGARA INDONESIA GERAKAN BANGSA UPAYA MEWUJUDKAN NEGARA INDONESIA SESUAI MOTIVASI ASPIRASI TEKAD KERUKUNAN MENETAPKAN STANDAR AMANAT BAHASA,BUDAYA REPUBLIK INDONESIA BERK ESINAMBUNGAN MEWUJUDKAN KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA. YG KOMPETEN BANGKIT MENJADIKAN NEGARA INDONESIA ADIL MAKMUR DAN SENTOSA MENUJU ERA GLOBALISASI EKONOMI BANGSA YG BERDAULAT TERHADAP RAKYAT INDONESIA YG A B A D I SESUAI UNDANG UNDANG HUKUM NEGARA REPUBLIK INDONESIA. JPGIQR """"""""""""""""""""""",himpunan negara indonesia gerakan bangsa upaya mewujudkan negara indonesia sesuai motivasi aspirasi tekad kerukunan menetapkan standar amanat bahasa budaya republik indonesia berk esinambungan mewujudkan keadilan sosial rakyat indonesia kompeten bangkit menjadikan negara indonesia adil makmur sentosa menuju era globalisasi ekonomi bangsa berdaulat rakyat indonesia sesuai undang undang hukum negara republik indonesia jpgiqr
"Sebagai Pengguna Link Aja Sebenernya Saya Agak kecewa, Saat membeli pulsa Telkomsel harga yang ditawarkan lebih mahal dari kebanyakan Dompet Digital yang Lain, Gimana Link aja mau maju kalau kaya gini, harusnya Link Aja sama Telkomsel sesama BUMN seharusnya memberikan yang terbaik untuk Pelanggan biar bisa mengalahkan Dompet Digital yang Lain, semoga Link Aja sama Telkomsel lebih baik, Saya sengaja kasih bintang 5 biar banyak yang baca dan like",pengguna link kecewa membeli pulsa telkomsel harga ditawarkan mahal kebanyakan dompet digital link maju kayak link telkomsel bumn memberikan terbaik untuk pelanggan mengalahkan dompet digital semoga link telkomsel baik sengaja bintang baca like
